1,32,32,32
-0.059486,-0.061021,-0.083964,-0.060717,-0.040519,-0.068425,-0.072970,-0.064641,-0.059648,-0.066218,-0.099475,-0.084165,-0.032860,-0.047797,-0.066433,-0.055486,-0.070546,-0.090921,-0.098776,-0.089775,-0.079283,-0.069159,-0.053594,-0.058734,-0.054191,-0.062422,-0.063257,-0.050674,-0.055412,-0.071146,-0.075521,-0.023126,
-0.110296,-0.059308,-0.117478,-0.084068,-0.045774,-0.073908,-0.085331,-0.073119,-0.062080,-0.077803,-0.126617,-0.095798,-0.022627,-0.040983,-0.068662,-0.067532,-0.092518,-0.118512,-0.120804,-0.108290,-0.092324,-0.068646,-0.049317,-0.057366,-0.058420,-0.052080,-0.040986,-0.040134,-0.059571,-0.081498,-0.090348,-0.038801,
-0.096494,-0.047280,-0.119193,-0.098571,-0.068543,-0.082679,-0.083256,-0.071210,-0.071098,-0.089032,-0.145166,-0.096099,0.003209,-0.027505,-0.075665,-0.082365,-0.108936,-0.112858,-0.107885,-0.111326,-0.093182,-0.053296,-0.032110,-0.043008,-0.056986,-0.045545,-0.021369,-0.024586,-0.052054,-0.072614,-0.081316,-0.038885,
-0.103458,-0.057896,-0.096915,-0.085045,-0.072656,-0.094300,-0.083084,-0.066681,-0.071367,-0.114672,-0.239947,-0.108763,0.087720,-0.005119,-0.102366,-0.086170,-0.088330,-0.083381,-0.130814,-0.133625,-0.101221,-0.025545,0.014209,-0.015121,-0.026147,-0.038310,-0.028092,-0.028209,-0.040596,-0.054186,-0.066039,-0.028880,
-0.144978,-0.081389,-0.051680,-0.045963,-0.048563,-0.089157,-0.086532,-0.066942,-0.073067,-0.122042,-0.330421,-0.165507,0.126033,0.024689,-0.101440,-0.072710,-0.044045,-0.114905,-0.186377,-0.177545,-0.107779,-0.034678,0.032188,0.034419,-0.010755,0.022584,-0.003029,-0.045817,-0.046273,-0.027890,-0.045690,-0.023381,
-0.202239,-0.073111,-0.009413,-0.025200,-0.027389,-0.063418,-0.088669,-0.068444,-0.071506,-0.101184,-0.272566,-0.248219,0.028775,0.005277,-0.057802,-0.087937,-0.051610,-0.109038,-0.235918,-0.198890,-0.087637,-0.032163,0.008285,-0.014130,-0.001362,0.040626,0.047656,-0.028829,-0.070774,-0.025620,-0.016354,-0.012951,
-0.260814,0.008104,0.029445,-0.073164,-0.019853,-0.026731,-0.079317,-0.088658,-0.082736,-0.097569,-0.149668,-0.181614,-0.132692,-0.064686,-0.008746,-0.068774,-0.082591,-0.077414,-0.213607,-0.207419,-0.048549,0.020318,-0.025120,-0.061527,-0.021298,0.025868,0.056038,0.012166,-0.084173,-0.052715,0.001765,0.000903,
-0.287958,0.064636,0.065392,-0.077114,0.018825,0.011802,-0.079331,-0.123452,-0.124103,-0.080490,-0.092483,-0.168816,-0.193352,-0.087286,0.010485,-0.050287,-0.080757,-0.024558,-0.127591,-0.231507,-0.079856,0.066797,0.002778,-0.069334,-0.047828,0.001558,0.007111,0.045642,-0.050161,-0.091154,-0.010545,0.020400,
-0.330538,0.106484,-0.015242,-0.027480,0.141879,0.058298,-0.091164,-0.192227,-0.233401,-0.054740,-0.011277,-0.156232,-0.173763,-0.037241,0.054951,-0.019778,-0.081604,-0.023727,-0.030349,-0.219657,-0.187870,0.022155,0.054832,-0.026127,-0.063516,-0.043767,-0.002436,0.043045,0.007848,-0.111705,-0.060377,0.045182,
-0.410142,0.095467,-0.065236,-0.017620,0.266168,0.116683,-0.105172,-0.340816,-0.380182,-0.069131,0.159728,-0.074337,-0.110127,0.022440,0.060334,0.014926,-0.052417,-0.012688,-0.030184,-0.218558,-0.224732,-0.047349,0.062762,0.046733,-0.061725,-0.068834,-0.019491,0.035000,0.067060,-0.069223,-0.119029,0.045527,
-0.409195,-0.001556,-0.112024,0.033984,0.313500,0.157652,-0.072317,-0.399674,-0.538948,-0.132042,0.189811,0.011163,-0.084625,0.066405,0.035677,0.023334,-0.031820,0.031452,-0.076890,-0.326060,-0.185846,-0.014232,0.066266,0.073911,-0.065582,-0.069537,-0.023242,-0.003400,0.065181,0.018686,-0.083485,0.015410,
-0.380519,0.018690,-0.220401,0.046345,0.330953,0.192739,-0.038228,-0.236221,-0.589144,-0.228631,0.137742,-0.026633,-0.160028,0.067451,0.083466,-0.022218,-0.019210,0.061763,-0.129974,-0.408507,-0.136023,0.066613,0.077463,0.074223,-0.071196,-0.098758,-0.021880,-0.033198,0.020341,0.040659,0.028119,0.027002,
-0.362450,0.046566,-0.262127,0.041550,0.306404,0.191798,-0.007185,-0.095506,-0.443728,-0.304094,0.057593,-0.125274,-0.251538,0.005704,0.158634,-0.000084,-0.065303,0.088830,-0.150221,-0.404884,-0.090956,0.125078,0.079982,0.045721,-0.056477,-0.088355,-0.074309,-0.068109,-0.012627,0.037084,0.088426,0.074721,
-0.355973,0.036815,-0.269803,0.090596,0.282041,0.143106,0.019702,-0.045056,-0.323101,-0.296184,-0.075765,-0.163300,-0.246764,-0.043695,0.149328,0.051537,-0.047258,0.051622,-0.152381,-0.362058,-0.032855,0.115820,0.071820,0.023945,-0.040904,-0.064633,-0.106459,-0.103455,-0.012652,0.053879,0.084733,0.092706,
-0.377629,0.021152,-0.252124,0.098230,0.290687,0.097671,0.008949,0.007678,-0.209150,-0.291119,-0.248472,-0.234334,-0.065303,-0.006426,0.059118,0.039465,0.012355,0.044003,-0.165551,-0.325602,-0.040985,0.077735,0.051297,0.037228,-0.047165,-0.072063,-0.092932,-0.100635,0.025824,0.083737,0.032535,0.059185,
-0.435131,0.024386,-0.192921,0.041166,0.265954,0.085357,-0.024691,0.058249,-0.056225,-0.267983,-0.371232,-0.267573,0.095041,0.103239,0.009673,-0.027826,-0.021330,0.058474,-0.119334,-0.292758,-0.118749,0.034326,0.034332,0.026736,-0.056768,-0.125214,-0.076353,-0.032185,0.057104,0.055690,-0.015090,0.019230,
-0.492495,0.023452,-0.139857,-0.018331,0.233749,0.109258,-0.083029,0.051020,0.101886,-0.230783,-0.327531,-0.197104,0.013000,0.120991,-0.030386,-0.065183,-0.055342,0.013651,-0.063527,-0.161795,-0.175734,-0.093473,0.057611,0.058582,-0.042611,-0.131538,-0.085095,0.014507,0.040396,-0.000542,-0.040251,0.025556,
-0.545820,0.017946,-0.099638,-0.049932,0.184240,0.162704,-0.153876,-0.017679,0.156849,-0.046710,-0.200389,-0.089809,-0.050853,0.005459,-0.076932,-0.088660,-0.048393,-0.041228,0.027375,-0.028122,-0.183236,-0.169102,0.036831,0.049174,-0.044957,-0.085541,-0.078357,-0.012432,0.004007,-0.041134,-0.057519,0.013316,
-0.584114,-0.012128,-0.072248,-0.062193,0.113702,0.206092,-0.101467,-0.140141,0.073610,0.071619,0.024891,-0.101497,-0.107873,-0.051772,-0.153154,-0.059210,0.033968,-0.087939,-0.022909,0.025983,-0.052043,-0.074871,-0.001448,0.019197,-0.098308,-0.044020,-0.034548,-0.076956,-0.030030,-0.048352,-0.062251,0.006802,
-0.595188,-0.063005,-0.052357,-0.067378,0.036060,0.182482,-0.029274,-0.180253,-0.010907,0.066517,0.154852,-0.067169,-0.170220,-0.126877,-0.217606,-0.027825,0.150277,-0.017444,-0.078930,-0.057565,-0.022419,0.053438,0.004128,-0.071761,-0.142237,-0.033951,0.031125,-0.064241,-0.024001,-0.037078,-0.055914,0.031165,
-0.610240,-0.110518,-0.013608,-0.071771,-0.009178,0.152810,-0.023109,-0.265155,-0.001194,0.122500,0.082492,-0.019277,-0.192011,-0.187766,-0.184864,-0.015013,0.164654,0.135948,-0.000524,-0.057246,-0.071068,-0.010199,-0.023995,-0.111177,-0.140431,-0.079179,-0.006846,-0.045251,-0.003251,-0.035408,-0.060700,0.144800,
-0.641394,-0.149115,0.038159,-0.051580,-0.007190,0.150148,-0.095179,-0.391462,-0.118540,0.223105,0.123086,-0.023357,-0.137865,-0.169171,-0.106079,0.004731,0.100250,0.157374,0.123279,-0.004808,-0.070702,-0.088295,-0.088513,-0.087172,-0.097822,-0.058330,-0.043940,-0.036983,0.000423,-0.018520,-0.046668,0.265216,
-0.643650,-0.179852,0.051143,-0.024180,0.007216,0.132279,-0.158434,-0.378017,-0.190917,0.082811,0.218088,0.047729,-0.105850,-0.114835,-0.056419,-0.039421,0.007404,0.071233,0.047899,-0.017465,-0.063089,-0.066843,-0.100110,-0.094112,-0.068173,-0.058521,-0.066988,-0.042762,-0.020364,-0.038897,-0.050130,0.352395,
-0.583562,-0.178190,-0.032202,-0.042811,0.026957,0.064799,-0.209024,-0.310339,-0.071885,0.100334,0.153262,0.087861,-0.054972,-0.077446,-0.037202,-0.066046,-0.065586,-0.002733,-0.024337,-0.078969,-0.081591,-0.053016,-0.065801,-0.077626,-0.076746,-0.058745,-0.052410,-0.056885,-0.041507,-0.042893,-0.046907,0.391095,
-0.499766,-0.062829,-0.118957,-0.122188,0.037209,-0.041815,-0.267607,-0.213938,0.091483,0.146248,0.104527,0.014766,-0.043479,-0.043229,-0.027319,-0.045208,-0.073561,-0.050032,-0.048419,-0.081480,-0.087419,-0.063273,-0.061610,-0.072481,-0.082626,-0.054836,-0.035090,-0.056426,-0.047689,-0.045215,-0.066533,0.413879,
