1,16,16,64
0.000000,0.017738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.145058,0.092884,0.021765,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.196770,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.137504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.504662,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.456551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.354551,0.000000,0.000000,0.000000,0.000000,0.228733,0.000000,0.465363,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.510560,0.000000,0.791358,0.000000,0.000000,0.000000,0.253994,0.080225,0.000000,0.000000,0.000000,0.000000,
0.000000,0.370273,0.000000,0.000000,0.000000,0.415470,0.000000,0.000000,0.000000,0.186827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.762273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.167703,0.265614,0.000000,0.000000,0.120165,0.000000,0.597622,0.028545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.940763,0.111284,0.000000,0.000000,0.000000,0.000000,0.000000,0.043741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,1.311847,0.000000,0.000000,0.310043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,2.000424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,1.653606,0.888809,0.644018,0.046970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.666609,0.000000,0.000000,0.000000,0.054249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.192547,0.000000,0.000000,
0.000000,0.177925,0.011924,0.103803,0.000000,0.000000,0.135316,0.000000,0.044628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.337561,
0.476293,0.000000,0.000000,0.217621,0.000000,0.000000,0.080957,0.082040,0.000000,0.000000,0.928921,0.337737,0.086161,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.131680,0.000000,0.000000,0.000000,0.000000,0.000000,0.775361,0.313619,0.229171,0.602896,0.000000,0.000000,0.000000,
0.000000,0.000000,0.302635,0.000000,0.000000,0.000000,0.437836,0.296547,0.548132,0.000000,0.000000,0.244224,0.000000,0.000000,0.000000,0.000000,
0.000000,0.671229,0.000000,0.000000,0.000000,0.507730,0.000000,0.000000,0.000000,0.000000,0.305632,0.000000,0.000000,0.566858,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074721,0.017399,0.153354,0.295121,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518706,0.000000,0.000000,0.176022,0.000000,0.000000,0.000000,0.109824,0.450991,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.571588,0.000000,0.000000,0.000000,0.080763,0.000000,0.267637,0.000000,0.000000,0.000000,0.272938,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.357450,0.000000,0.000000,0.000000,0.000000,0.000000,0.487806,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.816947,0.000000,0.000000,0.000000,0.000000,0.476247,0.531134,0.000000,0.000000,
0.013537,0.000000,0.000000,0.000000,0.000000,0.000000,0.885815,0.564448,0.000000,0.000000,0.000000,1.458363,1.393321,0.000000,0.000000,0.121663,
0.000000,0.000000,0.000000,1.575475,0.000000,0.000000,0.882110,0.000000,0.000000,0.188431,1.322820,0.493834,0.221530,0.165830,0.000000,0.241341,
0.000000,0.000000,0.000000,0.576939,0.000000,1.010039,0.903843,0.195634,0.350863,0.336512,0.199632,0.359063,0.512789,0.000000,0.000000,0.015052,
0.778613,0.000000,0.000000,0.000000,0.000000,1.241709,0.000000,0.204310,0.293009,0.455722,0.486949,0.132098,0.000000,0.077204,0.453554,0.000000,
0.452566,1.029834,0.000000,0.000000,0.562795,0.284124,0.342441,0.200692,0.266173,0.463953,0.408202,0.000000,0.109006,1.724066,0.000000,0.000000,
0.173216,0.722749,0.320454,0.000000,0.417088,0.000000,0.157386,0.123662,0.063668,0.197297,0.000000,0.155494,0.685224,0.000000,0.000000,0.217332,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103545,0.036211,0.000000,0.000000,0.000000,0.000000,0.097402,0.213046,0.000000,
0.000000,0.000000,0.087278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049353,0.000000,0.144921,0.695995,0.000000,
0.000000,0.000000,1.199359,0.000000,0.000000,0.051402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036900,0.868096,0.453836,
0.000000,0.000000,0.724957,0.000000,0.000000,0.000000,0.000000,0.000000,0.198786,0.000000,0.879851,0.000000,0.000000,0.041480,0.551507,0.692850,
0.000000,0.000000,0.590490,0.000000,0.000000,0.000000,0.000000,0.000000,0.290786,0.000000,0.935803,0.000000,0.000000,0.000000,0.162083,0.041733,
0.000000,0.415117,0.452420,0.143872,0.000000,0.000000,0.781605,0.000000,0.000000,0.000000,0.574404,0.053954,0.000000,0.000000,0.104623,0.000000,
0.000000,0.223391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.335280,0.000000,0.158548,0.152735,0.000000,
0.000000,0.370456,0.000000,0.000000,0.021837,0.356763,0.612951,0.000000,0.000000,0.082212,0.000000,0.100036,0.000000,0.252897,0.265173,0.000000,
0.000000,0.465230,0.006051,0.000000,0.000000,0.000000,0.000000,0.316714,0.014325,0.012014,0.000000,0.000000,0.000000,0.114690,0.257634,0.202435,
0.000000,0.058549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083987,0.000000,0.000000,0.037757,0.000000,0.038292,0.111141,0.621202,
0.000000,0.387370,0.000000,0.000000,0.000000,0.000000,0.190622,0.343669,0.202346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.411670,
0.000000,0.378518,0.000000,1.009804,0.315733,0.000000,0.000000,0.070395,0.008125,0.085330,0.000000,0.000000,0.000000,0.000000,0.163381,0.885623,
0.000000,0.571971,0.000000,1.059108,0.315790,0.162230,0.142644,0.071531,0.000000,0.000000,0.149590,0.096959,0.000000,0.000000,0.140898,0.779671,
0.000000,1.125581,0.409114,0.358865,0.000000,0.000000,0.220038,0.178528,0.010965,0.114402,0.502236,0.237025,0.191565,0.636225,0.381749,0.771662,
0.394390,0.655307,0.385016,0.362893,0.138281,0.296451,0.183733,0.117395,0.385138,0.730614,0.871219,0.855650,0.827084,0.579313,0.057640,0.102934,
0.000000,0.000000,0.000000,0.000000,0.000000,0.184418,0.000000,0.000000,0.000000,0.114747,0.718202,0.130491,0.000000,0.000000,0.000000,0.000000,
0.000000,0.276357,0.547239,0.284512,0.000000,0.000000,0.000000,0.000000,0.582699,0.617994,0.065454,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
