128,64
-0.036249753,0.26112118,0.006760752,-0.10504104,-0.2346837,0.24376892,-0.3007586,-0.020398598,-0.13301404,-0.24749377,-0.078447476,-0.03343038,0.07514788,0.017238677,0.2848634,-0.10647928,0.32900432,-0.45370132,-0.11638357,-0.2091279,-0.1128617,-0.425435,-0.11758894,0.056207646,-0.24907869,-0.23696652,0.027471961,0.095261455,-0.14354575,-0.14443941,-0.09976544,-0.063865766,0.03276072,-0.062502705,-0.30082327,-0.081529,0.28606027,-0.14903173,0.0044870717,0.18021362,0.16832602,-0.34005594,-0.25661734,0.15354696,0.18826923,-0.08010644,-0.042311344,0.015415061,0.03258095,0.0014794546,-0.11578197,0.15377279,-0.2317509,0.13226217,-0.065794535,-0.23432465,0.27796677,0.1353432,-0.033860058,-0.072665,-0.26100662,-0.07453497,0.013639433,0.13216369
-0.17110339,0.014231052,0.06465372,-0.27981222,0.22027963,-0.36411145,-0.02854495,0.2227053,0.17699526,0.0026991786,0.28733215,0.0020669198,0.1421917,-0.026534498,-0.056333017,0.1813154,-0.08089892,0.2781652,0.25301856,-0.0032394847,0.03227084,0.050769478,0.05028657,0.090237886,0.03766657,-0.33353978,0.19219163,-0.09968841,-0.0021327555,-0.112304956,0.23262565,0.09795025,0.06316532,-0.050332706,0.14319427,-0.2780111,-0.009379058,-0.011126426,0.024577819,-0.18082817,-0.43054914,0.17480075,0.19984962,0.12933916,-0.15414195,-0.22112325,-0.21344735,-0.15772763,0.09917738,0.03282213,-0.009741832,-0.27235696,0.26685336,0.045816123,-0.08901469,0.31526226,0.09142904,-0.19048627,0.2329261,-0.41809803,-0.07988001,0.010222998,-0.075226404,-0.00058432244
-0.13574764,-0.115587994,0.22821258,-0.15842177,-0.12041376,-0.042620733,-0.26751715,0.094770975,0.12666035,-0.22309616,0.14522937,-0.0913764,0.04444843,-0.023942264,-0.06408807,0.31476757,0.08375448,-0.0043951897,0.19147605,-0.20074756,-0.3592655,0.010889203,0.006587861,-0.00052032765,0.23527743,-0.31381008,0.18606679,-0.08547052,0.04921317,0.4053034,0.121207505,0.09424731,0.088865794,0.027469527,-0.18838131,-0.35074735,0.029215941,-0.16747357,0.07976515,0.099580124,-0.30857864,0.07365111,0.2808746,0.1099599,-0.15436837,-0.2257613,-0.10782082,-0.08723768,0.011993683,0.07781421,-0.35113147,-0.05699904,0.103340074,0.10187486,0.18056409,0.21199208,0.00067986234,-0.18227056,0.075994834,-0.24364085,-0.03281219,0.032648206,0.1694424,-0.14034095
-0.06611847,-0.027389968,-0.22990014,-0.13663563,-0.17717904,-0.093270995,-0.25685668,0.304982,0.2734193,-0.05912299,-0.09013342,0.21361817,0.022444684,0.043408316,0.01731879,0.050364487,-0.056567527,0.03518247,0.023231331,-0.07909118,-0.4877717,-0.08848193,-0.010622258,-0.0970537,0.282599,-0.14194201,0.0865221,-0.09224643,0.10928922,0.10998243,0.2796013,0.19318265,-0.0979151,0.20464547,0.13551623,-0.2940902,-0.27198312,-0.02365966,0.16506748,0.034785617,-0.3153478,0.055091005,0.42559427,0.15281017,-0.30555546,-0.37352514,0.011798508,0.08635541,0.12361408,-0.36356872,-0.3121329,-0.1106259,0.34414625,-0.017418422,0.17241351,0.28221482,-0.07053887,-0.27660453,0.085399695,-0.24800032,0.04346927,-0.043856,0.05952358,0.022098431
-0.19087163,0.33003238,-0.26156172,-0.039832477,0.15215494,-0.3308736,-0.10527962,0.07680564,0.14848317,-0.10867687,0.1345383,-0.4234422,0.34905154,0.27146706,-0.23581254,0.26800162,0.14753196,-0.045383114,0.08203383,0.34163493,-0.013039116,0.0015087412,-0.1031795,0.13407187,0.03083446,-0.18831316,0.19588484,0.09812279,0.34343466,0.034880888,0.07746255,0.11981793,0.025980309,-0.16167668,0.18356113,-0.065904185,0.105080314,-0.0033845385,0.17701282,-0.036129035,-0.3612756,0.102065794,0.20838964,-0.16312616,-0.046881657,-0.18882407,-0.030319247,-0.14725071,-0.048319675,-0.06268297,0.11460074,0.019019006,0.036320616,-0.23689976,0.17106993,0.12165866,0.2420994,0.024544636,0.041098207,-0.10094008,-0.06918835,0.3106058,-0.030801129,-0.110393226
0.020737432,-0.20352209,0.12422635,0.045930706,-0.2071384,-0.09163857,-0.054020457,-0.15357147,-0.40556082,0.18579538,0.18138948,-0.09220987,-0.06522441,-0.17314978,0.15566194,0.013836977,-0.06834792,-0.09272394,-0.13018252,0.40837032,0.2938208,0.01390753,-0.15214495,0.13086623,0.10276619,0.32378307,0.18893152,-0.15079115,0.12508768,0.09423083,-0.23885046,-0.109495945,-0.24012893,-0.19634981,-0.2606362,0.28116775,0.03322654,-0.16753793,-0.21564604,-0.024562215,0.10667033,-0.049162176,-0.13303171,-0.34064075,0.028440673,0.2478213,-0.033252034,0.26602438,-0.059744764,-0.041548256,0.031628054,0.00094692747,0.14376613,-0.12813666,0.24919996,-0.3147568,-0.1207077,0.059533052,0.11416429,0.10915777,0.09293519,-0.14714165,0.009381137,0.023469258
-0.12233162,-0.18811226,-0.10446861,0.04720677,-0.13229965,0.30722106,-0.15111698,-0.13953045,-0.18616326,-0.04712302,0.026733086,0.21368843,-0.2134257,0.021842323,0.01660925,-0.1993662,0.10719818,-0.10344704,0.04740872,0.06356337,-0.008106731,0.016501004,0.21231768,-0.033597022,-0.42133617,-0.002802862,-0.14537643,-0.061178554,-0.0941635,0.102544695,-0.119597,-0.057768684,0.050241325,0.18285571,-0.15886799,-0.07143464,-0.014604243,0.013233874,0.15106112,0.1262965,0.03218013,-0.13837102,0.026701014,-0.004534253,0.013036482,0.25600043,-0.1563428,-0.15302153,0.030961085,0.16493353,-0.35596794,-0.14073928,0.06321514,-0.16680741,0.017931223,-0.08073315,-0.22999932,0.21291432,-0.16751827,-0.042314596,-0.57358545,0.12653796,0.23179126,-0.24469578
-0.13141516,-0.12422806,0.106146835,0.21741484,-0.11486809,0.11713035,-0.19486141,0.15969142,0.21002792,-0.07769995,-0.20078269,-0.15581533,0.11702461,-0.12632228,0.09093642,0.15010162,-0.054553233,-0.13250124,-0.32354438,0.1700264,-0.13312271,0.0889513,-0.3042337,-0.1786042,0.17169312,0.25548673,-0.14705999,-0.09566845,0.04872391,0.09129691,-0.17411147,-0.055243492,0.105039425,0.11326795,0.12006864,0.066791296,-0.11671637,0.050301157,0.08282807,0.039287798,0.056642655,-0.16109987,-0.12795928,-0.30559433,0.04802075,0.20848192,0.23941189,0.24013078,-0.5128664,-0.27982992,0.003847146,0.28696048,0.12433899,0.16902849,0.23939745,0.02162374,-0.0078551145,-0.010878034,-0.17204575,0.0003963916,0.20233576,-0.09998829,-0.22502238,0.40131947
0.31480697,-0.08969177,0.051246077,-0.4380213,-0.02804567,0.049829904,0.13304174,-0.065770224,-0.046746805,0.3206875,0.37490478,2.4249663e-05,0.028600201,0.065868534,0.10435223,-0.2870615,0.114996366,-0.15479383,0.10819708,-0.00539541,-0.08971011,-0.20085326,-0.21789561,0.048453685,-0.08830243,-0.19883512,0.03870397,-0.29191434,-0.035198934,-0.067444436,0.101461425,0.040195193,0.08545201,-0.49653393,-0.2759296,0.03464496,-0.076724455,0.22767855,-0.14255677,-0.2237897,0.054192457,-0.32674196,-0.23707147,0.09255881,-0.18048005,0.12587993,0.08160982,-0.15500054,0.0021317326,0.18456303,-0.00083855214,-0.042806122,0.2707948,0.052792363,0.36710116,0.07634257,0.07596755,-0.028015496,0.31033567,0.16122366,-0.14036605,-0.06334257,0.066956356,-0.059569757
0.15973145,-0.0768132,0.13506258,0.040016584,-0.3920827,0.27168176,-0.20914662,0.054212432,0.16167524,-0.11068442,-0.20283537,0.19055337,-0.28444389,-0.2548198,0.18855308,0.049183805,-0.06738498,-0.23495018,-0.15332322,-0.2533864,-0.091228575,0.062821984,0.050312515,-0.018928336,0.13054354,0.06414162,-0.104532115,0.012679726,-0.26394704,0.052277517,-0.27178174,-0.0835239,0.0062256143,0.04744161,-0.15728615,-0.059478905,0.066259585,-0.20452663,-0.13239053,0.10749253,0.24710467,-0.06552557,-0.09379954,0.13224764,0.12354025,-0.04687101,0.23921557,0.400716,-0.13391012,-0.08565678,-0.033133987,0.13266115,0.010430546,0.23524576,0.032442328,-0.13928755,0.060119845,-0.17516993,0.036134236,-0.13823597,-0.0479645,-0.23311912,0.02879735,0.019237299
