3,3,3,32
-0.080356464,-0.07463142,0.11980695
-0.017152524,0.10132444,-0.0467232
-0.11699917,0.001755611,0.08871827
0.15074761,-0.043663446,-0.039813124
-0.021255216,-0.02705514,-0.0285994
-0.058135964,0.0010046498,0.050209437
0.21723935,-0.05342425,-0.25681797
0.3320896,0.06098134,-0.3002945
0.29771066,0.032517534,-0.2784595
-0.0549191,0.019796487,0.07441998
-0.104133174,-0.21046056,-0.011602632
-0.18958339,0.1250487,-0.20130336
0.114042506,0.14469822,0.09005661
0.26491898,0.108421825,0.20014288
0.11173034,0.20578097,-0.1069012
-0.13648622,-0.27599886,-0.18572502
0.14944059,-0.19378604,0.038612477
-0.06755361,0.09504304,-0.06370501
0.23195459,0.06479089,-0.23537199
0.04946739,0.07164895,-0.09839296
-0.24360467,0.007721014,0.19828042
0.24499765,-0.0969251,-0.10648692
0.113158785,-0.037010692,0.010571066
-0.3766387,-0.016561063,0.24018656
0.11162011,-0.040868226,-0.18459228
-0.03791754,-0.06585325,-0.023689577
-0.06740988,0.1328671,0.2443043
-0.03740705,-0.013725209,0.18126948
0.029789876,-0.24772298,-0.18048938
0.1482767,0.03473441,0.07835387
-0.05789674,0.15751478,0.114934735
-0.05912103,-0.27918687,-0.14889438
0.16986315,0.22463422,0.067943975
-0.116001084,0.08636588,-0.00279266
-0.09537192,-0.29834574,-0.17176725
0.17046694,0.15760082,0.16186486
0.29249963,0.15658286,-0.15776478
0.107287824,0.11193011,-0.23919754
0.117316954,-0.12439973,-0.25118592
0.013359792,-0.10068319,0.04563589
-0.09544868,-0.00827656,0.006854936
0.05254547,0.08100237,0.08391375
-0.33069628,-0.08593164,0.15973209
-0.13076489,-0.09455746,0.26344067
-0.11748425,0.120194696,0.16547562
0.036323633,0.12979773,-0.007398679
-0.12683398,0.052309882,0.17454326
-0.13092017,0.19353005,0.23320884
-0.08181102,-0.20774615,-0.05851788
-0.34764525,-0.12793843,0.16039973
-0.23937336,0.006013296,0.19950493
-0.066754706,-0.09825729,-0.16137987
-0.034844514,-0.1988546,-0.015806634
0.04065279,0.06597505,0.21449839
0.13172941,0.027236482,-0.23604918
0.04396112,0.085254736,-0.14638856
0.18906797,0.04097469,-0.0554522
0.18536228,-0.067584574,-0.18555671
0.075848326,0.054164115,-0.28442788
0.26984632,0.027384268,-0.13424003
0.015720375,0.16698347,-0.15531935
0.12556928,0.017149333,-0.17375791
0.20044385,-0.07767976,-0.021898078
-0.17990498,0.32198277,-0.13731119
-0.021664869,-0.07842633,0.08297074
0.13480133,-0.2359177,0.11408455
-0.22335431,0.3482906,-0.16320509
0.01665551,-0.020717883,0.11729585
0.06357874,-0.18574077,0.023725271
-0.03260142,0.17258331,-0.11893904
-0.0984597,0.021230947,-0.11539755
0.22089463,-0.11810221,0.12684697
0.0071866238,0.14240828,-0.12787127
-0.028484125,-0.02924094,0.14294471
-0.024925197,-0.0046703024,0.18899015
0.046800837,0.15058035,0.09581177
0.15460518,-0.15200663,0.14989597
-0.07646342,0.09541129,0.07172035
0.23883803,-0.0621318,0.11584444
-0.19916579,-0.34115443,-0.019390281
-0.28667971,-0.19651975,0.014039536
-0.16654234,-0.20367464,-0.18345043
-0.07700525,-0.15171726,-0.17773427
0.17101651,0.34055158,0.11728886
0.106799,-0.16202357,0.116193116
-0.0052918456,0.04102437,0.042311337
0.1372714,0.19399819,0.07514904
0.18111539,-0.0126147615,0.07019716
0.0030470449,-0.17946117,-0.13105494
-0.21085045,0.06345999,-0.1384656
0.022214051,-0.039694633,0.30830076
