1,32,32,32
-0.022755831,-0.033829153,-0.19934165,-0.03164053,0.114072025,-0.08724481,-0.120034695,-0.059948772,-0.023929179,-0.07132411,-0.31123608,-0.2007907,0.16932216,0.061570704,-0.072874665,0.0060992837,-0.10254645,-0.24953121,-0.30620015,-0.2412628,-0.16557443,-0.09254226,0.019747525,-0.017330796,0.015439212,-0.043938696,-0.04996091,0.040810913,0.0066325665,-0.10686988,-0.13843602,0.23954716
-0.38930297,-0.021470517,-0.4411124,-0.20009035,0.0761641,-0.12679756,-0.20920461,-0.1211068,-0.041471094,-0.15489566,-0.5070421,-0.28471226,0.24314475,0.1107232,-0.08895221,-0.08080238,-0.2610531,-0.44857603,-0.46511102,-0.37483495,-0.25964963,-0.08883762,0.05059871,-0.0074622333,-0.015069783,0.030668586,0.110705316,0.11685085,-0.023367673,-0.18155521,-0.24539524,0.12646505
-0.2897359,0.06529355,-0.45348436,-0.30471545,-0.08809525,-0.19007617,-0.1942324,-0.10733485,-0.10652608,-0.23590255,-0.64085424,-0.2868842,0.4295281,0.20795344,-0.1394707,-0.18780792,-0.37949246,-0.40778583,-0.3719089,-0.39673293,-0.2658422,0.021900028,0.17473248,0.09611395,-0.004724294,0.07781449,0.2522204,0.22901277,0.030855656,-0.117459774,-0.180242,0.1258612
-0.3399707,-0.011287898,-0.29276872,-0.20713896,-0.1177637,-0.27390897,-0.19299221,-0.07465923,-0.10846937,-0.42086804,-1.3246083,-0.37824142,1.0391912,0.3694472,-0.33209682,-0.21525455,-0.23083556,-0.19514006,-0.5373219,-0.55760217,-0.32383782,0.22209424,0.5088837,0.2972928,0.21775205,0.1300075,0.20371997,0.20287508,0.11351463,0.015479058,-0.07003355,0.19803883
-0.6395006,-0.18076897,0.03355384,0.07479778,0.0560382,-0.23680866,-0.21786767,-0.076544255,-0.12073487,-0.4740408,-1.9772934,-0.78759706,1.3155867,0.58448696,-0.32541287,-0.11815566,0.08863467,-0.42255402,-0.93815315,-0.874439,-0.3711471,0.15620637,0.6385838,0.65467626,0.3287888,0.5693003,0.3845284,0.07585314,0.07255912,0.2051808,0.076770276,0.23770791
-1.0525821,-0.121049404,0.33847004,0.22458495,0.2087941,-0.05112329,-0.23328513,-0.087380916,-0.109469175,-0.3235718,-1.559923,-1.3842852,0.6139599,0.44444847,-0.0106060505,-0.22800285,0.03406197,-0.38022768,-1.2955414,-1.0284213,-0.22583902,0.17435178,0.46614552,0.30444288,0.3965509,0.69945693,0.7501694,0.19840239,-0.104186356,0.22155336,0.28840005,0.312948
-1.4751432,0.4648421,0.61879456,-0.121433794,0.26315844,0.2135395,-0.16581804,-0.23320645,-0.19048262,-0.29748982,-0.6733321,-0.90379655,-0.5508673,-0.0602673,0.34328088,-0.08975908,-0.18943423,-0.15208948,-1.134594,-1.0899528,0.056142837,0.55294853,0.22516055,-0.037480623,0.25273174,0.5929864,0.8106404,0.4941401,-0.20085347,0.026091069,0.41911113,0.41289294
-1.6709636,0.87266654,0.87811553,-0.14992589,0.54217917,0.49151966,-0.1659193,-0.48420882,-0.48890728,-0.17428106,-0.2607985,-0.8114705,-0.98847187,-0.22330856,0.48201522,0.043601096,-0.17620659,0.22921751,-0.5140689,-1.2637216,-0.16970372,0.88825047,0.42641997,-0.093802035,0.061340272,0.4176179,0.45767725,0.73564273,0.04451105,-0.25121093,0.33030233,0.55354357
-1.9781345,1.1745563,0.2964233,0.20813447,1.4298948,0.8269409,-0.25128067,-0.9803554,-1.2773873,0.011480451,0.3250234,-0.72068584,-0.84715974,0.13771814,0.80279696,0.2636986,-0.18231535,0.23521262,0.187441,-1.1782365,-0.9489229,0.5662035,0.8019352,0.21789403,-0.051832646,0.0906398,0.38880467,0.7169056,0.46298906,-0.3994695,-0.029186517,0.732322
-2.5524015,1.0950787,-0.06423724,0.27926436,2.3265219,1.2481294,-0.35233957,-2.0522833,-2.3362718,-0.09233925,1.5586625,-0.1298902,-0.38808626,0.56825686,0.84163094,0.5140568,0.028239101,0.3148483,0.18863082,-1.170309,-1.21485,0.06479755,0.8591449,0.7435131,-0.038909763,-0.09019789,0.26576722,0.6588646,0.89014983,-0.09300262,-0.4523024,0.73481214
-2.5455694,0.3951498,-0.40176648,0.651538,2.6679773,1.5436862,-0.11532372,-2.47689,-3.4816127,-0.54618067,1.7756795,0.4869091,-0.20410806,0.8854224,0.663754,0.5747064,0.17682812,0.6332694,-0.14830732,-1.9458352,-0.93432677,0.30370742,0.88442516,0.93957376,-0.0667367,-0.09526533,0.23870924,0.3818527,0.8765949,0.54117525,-0.19588494,0.5175464
-2.3387036,0.5412071,-1.1836039,0.7407086,2.7938876,1.7968042,0.13060051,-1.2977276,-3.843731,-1.2429769,1.4000564,0.21424751,-0.74807477,0.892969,1.0085015,0.2460979,0.26779544,0.85194004,-0.53125775,-2.540609,-0.5748967,0.8869247,0.965196,0.94182754,-0.10723472,-0.30606705,0.2485328,0.16688809,0.5531167,0.6996906,0.60922575,0.60117024
-2.208352,0.7423055,-1.4846183,0.70612013,2.6167884,1.7900125,0.35454428,-0.2826084,-2.794691,-1.7873656,0.8218522,-0.49735528,-1.4082261,0.447527,1.5507706,0.405768,-0.06471908,1.0471969,-0.6773231,-2.5144696,-0.24978322,1.3086929,0.98337203,0.7362069,-0.0010493696,-0.231018,-0.12969387,-0.08496669,0.31528243,0.67390573,1.0442882,0.9454142
-2.1616278,0.6719649,-1.5399933,1.059942,2.441033,1.43875,0.54850435,0.08134282,-1.9244837,-1.7303072,-0.1401918,-0.771672,-1.3737861,0.09116107,1.4836335,0.77816534,0.06545782,0.7787802,-0.69290864,-2.2055244,0.1693572,1.2419074,0.9244902,0.5791178,0.111293375,-0.059891164,-0.36162508,-0.3399496,0.3151056,0.7950625,1.0176415,1.0751612
-2.3178506,0.5589719,-1.4124577,1.1150113,2.5034041,1.1109806,0.47093362,0.46176425,-1.1024412,-1.6937681,-1.3861107,-1.2841172,-0.06472364,0.36002174,0.83285546,0.6910778,0.49550354,0.7238151,-0.78791094,-1.9425286,0.110711485,0.96716213,0.7764379,0.67494404,0.06612891,-0.11348969,-0.26403564,-0.319609,0.59267545,1.0104607,0.6410837,0.8333362
-2.7326732,0.58229923,-0.9853637,0.7033473,2.3249817,1.0221474,0.22825353,0.8265859,0.00076952577,-1.5268615,-2.2717032,-1.5239056,1.0920066,1.1511459,0.4761616,0.20563652,0.25249898,0.82820916,-0.45450246,-1.7055889,-0.45028174,0.654005,0.6540456,0.59924823,-0.0031481981,-0.49692434,-0.14443505,0.17418964,0.8183303,0.8081296,0.29751515,0.5451045
-3.1464977,0.575564,-0.60255694,0.27413523,2.09265,1.1945655,-0.19259477,0.77443993,1.141386,-1.2584993,-1.9564446,-1.0155365,0.5001595,1.2792103,0.1871714,-0.06385878,0.0071345866,0.5048542,-0.051912785,-0.76081944,-0.8613734,-0.26793802,0.8219832,0.8289877,0.09897652,-0.54254454,-0.20750421,0.51102823,0.69779414,0.40246764,0.116001785,0.5907413
-3.5311904,0.53583986,-0.3124135,0.046164036,1.7354926,1.5801302,-0.70368767,0.27883935,1.5378921,0.06940991,-1.0392352,-0.24151134,0.039520413,0.4457549,-0.1486159,-0.23322046,0.057264358,0.108958185,0.60386,0.20350324,-0.9154959,-0.813535,0.6720761,0.7611232,0.08205733,-0.21072161,-0.15889144,0.31669188,0.43528336,0.109631896,-0.008564532,0.5024387
-3.807444,0.31888354,-0.114825845,-0.042283982,1.2266304,1.8931334,-0.3256085,-0.6046022,0.9374008,0.92303705,0.5859381,-0.32582378,-0.37182403,0.032892704,-0.69848216,-0.020765066,0.65142655,-0.22801691,0.24110904,0.5938183,0.030936837,-0.13374758,0.39593422,0.5448622,-0.30282056,0.08881459,0.1571451,-0.14878982,0.1897386,0.057561606,-0.042700827,0.45544323
-3.88733,-0.048140645,0.028669685,-0.079692155,0.6665157,1.722808,0.19519341,-0.89397657,0.32769504,0.8862339,1.5234859,-0.07818079,-0.8215972,-0.5089189,-1.1634446,0.20564888,1.4904815,0.2805347,-0.16302854,-0.0088968575,0.24464491,0.7918802,0.43615285,-0.111308694,-0.6197275,0.16145167,0.63091546,-0.057060897,0.23323482,0.1388925,0.00301373,0.63119906
-3.9959145,-0.3909037,0.30821082,-0.11138338,0.3401685,1.5087514,0.23966978,-1.5064591,0.39776132,1.2900944,1.001476,0.2673148,-0.97879624,-0.94817543,-0.92723954,0.2980707,1.594194,1.3871111,0.4025977,-0.0065998137,-0.10631353,0.3328019,0.23327433,-0.39565492,-0.6067004,-0.16482246,0.35698608,0.0799371,0.3829272,0.1509403,-0.03151512,1.450971
-4.220662,-0.6693455,0.681658,0.034277976,0.35450992,1.4895535,-0.28025144,-2.4176416,-0.44877833,2.0158658,1.2943217,0.23787656,-0.5881863,-0.81403184,-0.35888028,0.44050494,1.1295849,1.5416813,1.2957178,0.37169152,-0.10367018,-0.23058873,-0.23215896,-0.22248393,-0.2993132,-0.014418721,0.08939129,0.13957953,0.4094268,0.27277488,0.06971347,2.3196526
-4.236941,-0.8910818,0.77532375,0.23194155,0.4584314,1.360642,-0.736572,-2.3206487,-0.9709059,1.0037763,1.9796739,0.7506943,-0.35722548,-0.4220472,-0.00062835217,0.12199214,0.45978612,0.92025524,0.7519201,0.2803806,-0.04874721,-0.075831324,-0.3158211,-0.27254874,-0.085425705,-0.015797764,-0.07687464,0.09788892,0.2594692,0.12577292,0.044736326,2.9485703
-3.8034601,-0.879091,0.17406967,0.097533464,0.60084826,0.8738396,-1.1015329,-1.8324193,-0.112204134,1.1301936,1.5120152,1.0402061,0.009807527,-0.15231878,0.13800362,-0.07008019,-0.06676057,0.3866598,0.23080863,-0.16330796,-0.1822223,0.023916185,-0.06831655,-0.15362167,-0.14727283,-0.017412871,0.028292716,-0.0039922297,0.10694033,0.096945405,0.067989856,3.227754
-3.1989517,-0.046877235,-0.4517848,-0.4750933,0.6748045,0.10472402,-1.5241492,-1.1369815,1.0663381,1.4614129,1.1604412,0.51289785,0.09271553,0.094521105,0.20929681,0.080246925,-0.12429416,0.04544297,0.057077646,-0.1814208,-0.22426468,-0.05007851,-0.038082093,-0.116502106,-0.18969297,0.01078707,0.15323621,-0.00068068504,0.062348634,0.080195785,-0.07359612,3.392117
-3.1288428,0.74814785,0.08653641,-0.6589322,0.16063237,-0.43001235,-1.7137645,-0.06860003,1.817456,1.2055545,0.26515764,0.11172593,0.07838115,0.14516497,0.20416155,0.13406736,0.026069283,0.015856057,-0.039376616,-0.11328989,-0.23143709,-0.15757436,-0.04001984,-0.12717491,-0.050522804,0.09488177,0.1279872,-0.12223339,-0.1250568,-0.05958146,-0.0851922,3.739038
-3.378478,0.82567424,0.58098584,0.024207711,-0.42181945,-1.3108648,-1.5292547,1.1297818,2.089007,0.77361023,-0.26201355,0.007995427,0.1801009,0.21403275,0.14793152,0.08968642,0.04236868,-0.03785959,-0.07510874,-0.116725326,-0.20670986,-0.2059815,-0.10316217,0.0005003214,0.13679013,0.21478629,0.009085655,-0.40807337,-0.37238228,0.09681368,0.19965006,3.7342882
